,text,sentiment,label
446,now you only have 2 hours to sleep... - rest if you need it.,positive,1
447,"that make my day so much better, its be a rough one. do i mention i love the new photo!",neutral,0
448,i dont want to sit at home on prom night. someone hang out with me,negative,-1
449,be head home from foot surgery and wish she have a boyfriend to come over and cuddle with,positive,1
450,concert tonight chackin out and not come tomorrow!,neutral,0
451,what happened? i think you be come back today....,neutral,0
452,lol dammit well then next time then,negative,-1
453,lol. just dont ever forget me,positive,1
454,still jealous,negative,-1
455,http://twitpic.com/67qv3 - me at forever 21 ethan couldnt be there,negative,-1
456,now im sad but im not give in first..i didnt do nothing!!!! :**-(,negative,-1
457,this week of mine be not easy! but finally its over! (:,negative,-1
458,wow what a beautiful picture... and by the way....i be straight....just want to let you know!!! bella,positive,1
459,in arch. drawing. check out mvccs cad degree. look good to me,positive,1
460,"'there be people and then there be pencils' some be sharp, some be not and some can be sharpen my pencil philosophy.....",neutral,0
461,"just about to go home. im usually mr. positive but this have be one of those daze. well, 15 mins until tomorrow!",neutral,0
462,but you always have lee. let go to paris,neutral,0
463,you know you want to come keep me company whilst mums at her friends for the night its such a nice evening!,positive,1
464,cook with my dad have lot of fun in the kitchen together,positive,1
465,bounce rush make me feel nauseous,negative,-1
466,off to woolsery this morning to (hopefully) see north molton u16 clinch the north devon league title. lovely day for it,positive,1
467,play singstar without my fave duetter,negative,-1
468,"youre miss out, bb! im such a cereal nut, i think i like every kind available.",positive,1
469,"thats just weird... :\ oh, and what be it you be draw for me?",negative,-1
470,just wake up :o mums sing to her new gnr cd replacement i buy because im a good daughter,positive,1
471,"the bird be out,, oh man... thats not cool && i didnt sleep yet for the night!!!",negative,-1
472,"250 miles down, only 1750 to go. thats ok, u2 on the radio alwas helps.",positive,1
473,"my street fighter iv skills be lacking, cant beat seth on easy.",negative,-1
474,fil 461 with cool people like me,positive,1
475,good morning!!! work and then its espns sunday night baseball. hopefully it wont get rain out,positive,1
476,i think its under a honeymoon by the good life -- either that or its under a honey moon by joseph arthur.,neutral,0
477,my son get sting by a bug for the first time his little finger be slightly swollen.,negative,-1
478,it be hours ago i come in.... and its only now i realise when i go to buy something online,neutral,0
479,oh just refer to our lil exchange on lj with regard to twitter archive postings.,neutral,0
480,bump dj opus in the drink in the car. lmao. dont act like u dont know.,negative,-1
481,why kiss the feet of the people who kick you when you can be anything that you want to? morning everyone! hope you have the best day ever,positive,1
482,heres a brief preview: http://bit.ly/ehcfp omg jam be creepy in that role! im scar of him,negative,-1
483,im miss crab legs and attend my go away instead!,negative,-1
484,hicks be mean!,negative,-1
485,"gettn ready to take a trip to jersey my dads not do so good, he need a new heart~whoeva see this please say a prayer for my dad",negative,-1
486,"back soon, need to run to the shop and cut the grass",neutral,0
487,im up. i have a plan to transform my bedroom today. random.,neutral,0
488,"home until tomorrow. do my run and spinning. now time for chiropractor, laundry, shopping, and visit family. miss nathan",negative,-1
489,thats another sponsor,neutral,0
490,"and most of us be go to be stick in an office, some without windows",negative,-1
491,no its not sad. should make you proud,negative,-1
492,"sorry, well try to keep it down.",negative,-1
493,be home alone.. do hw,neutral,0
494,"accord to , a quarter of families under six live in poverty.",negative,-1
495,the plan to not spend money be not go well,negative,-1
496,upload all my bamboozle picture of facebook,neutral,0
497,congratulations ! you guy finish a month early than we do. booo,positive,1
498,"actually, i wish i be back in tahoe. i miss it there.",negative,-1
499,"wake up,i wanna stay in my bed",neutral,0
500,but my bday be june 19.. this be wack... and ihavent see any promotions for my bday party someone better finagle this asap!,negative,-1
501,"it would be great if those vips be for some act id enjoy seeing, but noooo.",neutral,0
502,_marie wish i could make it too!!! i hate my commute sometimes,neutral,0
503,workin a long day today... hopefully i can make some good tip,positive,1
504,but it all go too quick and there wasnt a chance lol,negative,-1
505,hat headaches! maybe im not ready to rock,negative,-1
506,thank for the support,positive,1
507,theres really no android twitter app of tweeties calibre,neutral,0
508,"have a good day drive up mountains, visit katie, eat chip & fudge and stock up on lovely smell soap",positive,1
509,nyappy mother day to your moms.,positive,1
510,yeah.... and im gonna take ur picture off my ipod baby..,neutral,0
511,traumatize moment of my childhood. my dog massacre baby bunnies and my brother and i get out the bb gun...,negative,-1
512,lol same here....wish there be a way to microsize everything...lol,neutral,0
513,"'organization ...itil, forget about people (and so they fail)' preach to the convert it be the people http://tr.im/kwua",negative,-1
514,"_libertine um, glad you enjoy it...",positive,1
515,about to have dinner and then an even of play cards. already pack and ready to head home tomorrow do we have to go home?,neutral,0
516,im allergic to cats! my tonsils get swell and they hurt what do i dooo?!,negative,-1
517,he say he feel mama tuck him in at night hes lonely but get by. tomorrow will be tough!,negative,-1
518,i miss her alot and its only be one day,negative,-1
519,sound like you all have a great night . im glad it be successful,positive,1
520,thank for share that,positive,1
521,you should say mlia instead of fml i hope you find it soon,positive,1
522,"garden go well, almost all the corn and peas be up, no onions or beets up yet though.",positive,1
523,nah jkin hes hot! so... bore now,neutral,0
524,ahhh im sqeaky clean and fresh. even though im wear dirty clothe i love two and a half men - its amazing!,positive,1
525,yes i have read them many times.,neutral,0
526,cuz you play a grow up on twitter?,neutral,0
527,i be live in ignorance :@,negative,-1
528,nope... it be tell you that you want cameo cream,neutral,0
529,awwww be gonna miss you!,negative,-1
530,we quite like worthing its a relax place with nice coffee shop and fresh air.. and not too many oiks,positive,1
531,"_terrible haha, that be new the fact that he couldnt do it should have cost his part. what kind of spock be that!",neutral,0
532,today be a lovely day! i have fun with and this evening!,positive,1
533,betos pizzeria be on banksville rd in i believe the beachview area... sorry to answer like 100 years later,negative,-1
534,"sigh, my sisters bein strange.. she come all the way from copenhagen to london, and now her phone turn off.. i wanna see her dammit",negative,-1
535,it be amaze,positive,1
536,@ barb try to figure out y the dsl aint connecting. i need my google. go home to my computer if it dont start work soon. smh,neutral,0
537,im sick and sad .... miss out on martini lounge tonight,negative,-1
538,seem really quiet tonight...am jealous of those who be clearly have a more excite life than me off to bed i think...,neutral,0
539,really wish he have some spare cash to buy the new punch out for wii,negative,-1
540,"aw, not go to toronto anymore.",negative,-1
541,so sorry to hear about your mom! that really suck,negative,-1
542,i feel for you i hope its a smooth flight. be safe! mucho amor from boston!,positive,1
543,cant sleep...so im watch hgtv. im afraid infomercials be about to take over,negative,-1
544,im get me & my family ready for kaylees graduation! its gonna make me so sad.,negative,-1
545,sweet dream,positive,1
546,hay wats ur aim? we should chat,neutral,0
547,. okay kool... i might be tour all summer long but we can make it happen!,neutral,0
548,in pain. my big toe get stomp on during the hokey cokeu. its throbbing. anyone have any suggestions to heal it?,negative,-1
549,"time to watch op, then some dead like me, then sleep.",neutral,0
550,have dinner with my grandma since i couldnt be with my mum.,neutral,0
551,haha thank its for history and its on how the invention of television have influence america lol,positive,1
552,yea so wassup,neutral,0
553,"stupid jobs, idk what to do.",negative,-1
554,shop til i dropped....come bac sunshine i miss u,negative,-1
555,"like your pics, lucky girl, again",positive,1
556,thank you ive have anxiety issue for years so i think if i can make it through the first couple of days then i will be fine.,neutral,0
557,around 3 hours leave until a 3 day weekend and i have waaaay too much work to do.,neutral,0
558,feel loved! my mom get me a nikon cool pix for my birthday!!!!,positive,1
559,"there be attempt to somehow extend inner classes, which would be close to #closure, cant find the ref atm",neutral,0
560,yes! join us! all we require be a cupcake donation...,neutral,0
561,i have such a hard time talk to new people - i be pretty sure i didnt make a good impression.....,negative,-1
562,_rc234 haha yup. but still have a terrible headache and super swell and puffy eyes! i dont think im go out today.ugh!,negative,-1
563,cant access your site!,neutral,0
564,and the sun be shinning.........at last,positive,1
565,"we be on the slowest train ever, it stop everywhere. miss a quick train by a few minutes",negative,-1
